phrase,paper_count,word_count
weaker version,66,2
th root,66,2
characteristic function,66,2
tripartite graph,66,2
applied mathematic,66,2
gower norm,66,2
deterministic algorithm,66,2
spectral characterization,66,2
antimagic labeling,66,2
clique complex,66,2
rational point,66,2
gauge theory,66,2
bridgeles cubic,66,2
alphabet size,66,2
polyhedral complex,66,2
edge connected,66,2
pattern-avoiding permutation,66,2
identifying code,66,2
integral point,66,2
rainbow connection number,66,3
polynomial coefficient,65,2
minimum dominating,65,2
geometric lattice,65,2
pendant edge,65,2
quantum gravity,65,2
submodular function,65,2
exponential sum,65,2
cyclic polytope,65,2
higher rank,65,2
path model,65,2
strong connection,65,2
finite point set,65,3
limit object,65,2
smallest value,65,2
cyclic permutation,65,2
rooted binary,65,2
remained open,65,2
function introduced,65,2
finite lattice,65,2
mock theta,65,2
equiangular line,65,2
specht module,65,2
permutation representation,65,2
maximum length,65,2
dimensional face,65,2
alexander dual,64,2
set consist,64,2
ordered tree,64,2
pattern avoiding,64,2
partition statistic,64,2
algorithm run,64,2
longest increasing subsequence,64,3
player take turn,64,3
affine hecke algebra,64,3
richardson variety,64,2
finite vector space,64,3
quotient graph,64,2
divisible design,64,2
proper colouring,64,2
extremal tree,64,2
additive number theory,64,3
electrical network,64,2
bond percolation,64,2
rectangular grid,64,2
five vertex,64,2
descent algebra,64,2
graph along,64,2
subset sum,64,2
number finally,64,2
graph discrete,64,2
graph colouring,64,2
mock theta function,64,3
bridgeles cubic graph,64,3
rooted forest,64,2
real symmetric matrix,64,3
first-order logic,64,2
free cumulant,64,2
order term,64,2
long standing,64,2
consecutive integer,64,2
central binomial coefficient,63,3
barycentric subdivision,63,2
affine algebra,63,2
giving rise,63,2
schubert cell,63,2
stanley-reisner ideal,63,2
series-parallel graph,63,2
linear bound,63,2
rigidity theory,63,2
graded betti number,63,3
resistance distance,63,2
abelian sandpile,63,2
row column,63,2
group representation,63,2
distinct edge,63,2
extended abstract,63,2
minimal length,63,2
finite metric space,63,3
cospectral graph,63,2
dimensional simplex,63,2
class group,63,2
minimum dominating set,62,3
broader class,62,2
wider class,62,2
finite tree,62,2
primitive element,62,2
symmetry class,62,2
transitive permutation,62,2
partial differential,62,2
toru action,62,2
fundamental question,62,2
vertex uniform,62,2
orthogonal latin,62,2
hyperbolic plane,62,2
unique extremal,62,2
paving matroid,62,2
vector field,62,2
hereditary graph class,62,3
forbidden pattern,62,2
theorem assert,62,2
vertex path,62,2
regular subgraph,62,2
transition probability,62,2
expansion formula,62,2
maximum order,62,2
disconnected graph,62,2
generated group,62,2
affine subspace,62,2
ramsey graph,62,2
high dimension,62,2
sandpile group,62,2
cayley digraph,62,2
laplacian spectra,62,2
schroder path,62,2
transitive tournament,62,2
doubly stochastic,62,2
quantum affine,61,2
computer program,61,2
exterior algebra,61,2
coxeter arrangement,61,2
finite simplicial,61,2
critical value,61,2
polynomial introduced,61,2
fpt algorithm,61,2
plucker coordinate,61,2
minimum spanning,61,2
degree threshold,61,2
identity relating,61,2
bounded expansion,61,2
total coloring,61,2
real zero,61,2
lexicographic order,61,2
random bipartite,61,2
rainbow path,61,2
double hurwitz,61,2
particle system,61,2
bounded-degree graph,61,2
harmonic analysi,61,2
stable set polytope,61,3
frieze pattern,61,2
bounded size,61,2
prime ideal,61,2
gain graph,61,2
graph embeddable,61,2
inhomogeneous random graph,61,3
harmonic function,61,2
graph drawn,61,2
cluster category,61,2
pendant vertex,60,2
type formula,60,2
minimal degree,60,2
spectral sequence,60,2
analogou question,60,2
closed set,60,2
luca number,60,2
descent statistic,60,2
best upper,60,2
unit vector,60,2
indicator function,60,2
closed surface,60,2
galton-watson tree,60,2
normal fan,60,2
topological dynamic,60,2
vertex decomposable,60,2
steiner tree,60,2
degree bound,60,2
hypercube graph,60,2
representable matroid,60,2
mobius inversion,60,2
longstanding open,60,2
fibonacci word,60,2
dynkin type,60,2
binary linear code,60,3
standard basi,60,2
rigid graph,60,2
programming formulation,60,2
vertex colouring,60,2
flip graph,60,2
edge contraction,60,2
extreme point,60,2
semidefinite matrix,60,2
non-orientable surface,59,2
integer composition,59,2
mirror symmetry,59,2
close relationship,59,2
squarefree monomial ideal,59,3
graph embedding,59,2
color appear,59,2
skew-symmetric matrix,59,2
vertex-disjoint copy,59,2
partial solution,59,2
unit ball,59,2
sylow subgroup,59,2
nonzero entry,59,2
maximum likelihood,59,2
unimodular triangulation,59,2
completely solve,59,2
exact enumeration,59,2
double star,59,2
unique solution,59,2
odd characteristic,59,2
renyi random,59,2
finite coloring,59,2
computational geometry,59,2
integer vector,59,2
vertex transitive,59,2
graph through,59,2
mixed volume,59,2
real projective,59,2
contingency table,59,2
chain complex,59,2
unique maximal,59,2
cut vertex,59,2
end vertex,59,2
forbidden minor,59,2
critical probability,59,2
matrix representation,59,2
percolation model,59,2
positive semidefinite matrix,59,3
skew schur function,59,3
branching process,59,2
random vertex,59,2
graph except,58,2
distribution function,58,2
compact set,58,2
identically distributed,58,2
unordered pair,58,2
query complexity,58,2
partial differential equation,58,3
best lower,58,2
orthogonal latin square,58,3
considerable attention,58,2
balanced bipartite graph,58,3
function finally,58,2
convergence rate,58,2
type inequality,58,2
rank metric,58,2
upper triangular matrix,58,3
grow linearly,58,2
binary string,58,2
matching polytope,58,2
unique minimal,58,2
free subgraph,58,2
graph form,58,2
ergodic theory,58,2
schur expansion,58,2
author showed,58,2
vertex planar,58,2
shannon capacity,58,2
complexity function,58,2
quarter plane,58,2
finite rank,58,2
kac-moody algebra,58,2
graphical model,58,2
connected matroid,58,2
linear ordering,58,2
increasing tree,57,2
formula expressing,57,2
sum-free set,57,2
rogers-ramanujan type,57,2
positive number,57,2
projective toric,57,2
feynman diagram,57,2
polynomial indexed,57,2
finite simplicial complex,57,3
relationship among,57,2
graph correspond,57,2
weight module,57,2
random process,57,2
duality theorem,57,2
rank-metric code,57,2
best upper bound,57,3
matching lower,57,2
algorithmic aspect,57,2
positional game,57,2
red copy,57,2
four color theorem,57,3
circulant matrix,57,2
strictly increasing,57,2
random partition,57,2
correcting code,57,2
strongly polynomial,57,2
even degree,57,2
unweighted graph,57,2
build upon,57,2
kirchhoff index,57,2
edge label,57,2
minimal size,57,2
braid arrangement,57,2
integer solution,57,2
reciprocity theorem,57,2
vertex-disjoint path,57,2
simple exclusion,57,2
colored permutation,57,2
class induce,57,2
dimensional cube,57,2
quiver representation,57,2
binary search,57,2
cycle decomposition,57,2
schroder number,57,2
bicyclic graph,57,2
increasing sequence,56,2
homotopy theory,56,2
numerical evidence,56,2
distributed random,56,2
transitive permutation group,56,3
plancherel measure,56,2
chern class,56,2
algebraic invariant,56,2
cyclic subgroup,56,2
vertex uniform hypergraph,56,3
vertex labeling,56,2
subgraph count,56,2
partition number,56,2
local search,56,2
toroidal graph,56,2
flag complex,56,2
linearly ordered,56,2
one-parameter family,56,2
roman dominating,56,2
number introduced,56,2
blue copy,56,2
degree greater,56,2
double hurwitz number,56,3
zero forcing set,56,3
erdos renyi random,56,3
lattice polygon,56,2
partition regularity,56,2
long path,56,2
vertex receive,56,2
plabic graph,56,2
design theory,56,2
go back,56,2
vertex planar graph,56,3
unit interval graph,56,3
monochromatic component,56,2
set family,56,2
crystal graph,56,2
mathematical model,56,2
subspace code,56,2
triangle-free planar,56,2
triangle-free planar graph,56,3
discrete time,55,2
space spanned,55,2
subspace arrangement,55,2
divided difference,55,2
standard monomial,55,2
cyclic shift,55,2
celebrated theorem,55,2
minimum length,55,2
symbolic computation,55,2
specific family,55,2
minimum order,55,2
domination game,55,2
flow polytope,55,2
direct consequence,55,2
dense subset,55,2
well-covered graph,55,2
path algebra,55,2
linear representation,55,2
minimum out-degree,55,2
complexity class,55,2
renyi random graph,55,3
banach space,55,2
make progres toward,55,3
partition regular,55,2
network model,55,2
taking value,55,2
convex cone,55,2
well-known graph,55,2
edge cut,55,2
ordered partition,55,2
chemical graph,55,2
maker-breaker game,55,2
lyndon word,55,2
asymptotic upper,55,2
distinct colour,55,2
briefly discus,55,2
projective variety,55,2
magic square,55,2
limit theory,55,2
properly colored,55,2
vertex-disjoint cycle,55,2
cyclotomic polynomial,55,2
graph either,55,2
function field,55,2
hypergraph container,55,2
k-uniform hypergraph,55,2
standard graph,54,2
uniform measure,54,2
graded module,54,2
technical tool,54,2
fraction expansion,54,2
discrete dynamical,54,2
isomorphism type,54,2
local system,54,2
best lower bound,54,3
line through,54,2
asymptotic number,54,2
extremal family,54,2
uniform linear,54,2
maximum rank,54,2
kazhdan lusztig,54,2
quadratic polynomial,54,2
domination polynomial,54,2
banach density,54,2
sign pattern,54,2
oriented cycle,54,2
adjacency eigenvalue,54,2
roman dominating function,54,3
non-isomorphic graph,54,2
minor free,54,2
discrete fourier,54,2
dimensional sphere,54,2
low rank,54,2
monochromatic solution,54,2
tree theorem,54,2
conlon fox,54,2
finitely generated group,54,3
artin group,54,2
universality class,54,2
simple exclusion process,54,3
last decade,54,2
bernoulli random,54,2
springer fiber,54,2
geometric representation,54,2
pairwise intersection,54,2
reflection arrangement,54,2
error correcting,54,2
regular polygon,54,2
consecutive edge,54,2
quantum affine algebra,53,3
cover graph,53,2
quadratic residue,53,2
triple product,53,2
free product,53,2
path length,53,2
minimum spanning tree,53,3
identity element,53,2
strong chromatic,53,2
proper edge-coloring,53,2
colored partition,53,2
mrd code,53,2
exponential function,53,2
provide lower,53,2
balanced complete,53,2
stronger statement,53,2
cycle space,53,2
parallel edge,53,2
fractional matching,53,2
matrix-tree theorem,53,2
particular type,53,2
block model,53,2
strictly larger,53,2
except possibly,53,2
embedding dimension,53,2
stirling permutation,53,2
smallest cardinality,53,2
recurrence formula,53,2
maximal matching,53,2
polyhedral geometry,53,2
communication complexity,53,2
edge graph,53,2
list colouring,53,2
random linear,53,2
dual code,53,2
derive bound,53,2
graph showing,53,2
matrix product,53,2
maximal planar,53,2
take value,53,2
secret sharing,53,2
free arrangement,53,2
mild assumption,53,2
explain why,53,2
asymmetric simple,53,2
exponential lower,53,2
toric degeneration,53,2
graph cycle,53,2
randomly perturbed,53,2
detailed analysi,52,2
polynomial-time approximation,52,2
zero-divisor graph,52,2
quantitative bound,52,2
provide necessary,52,2
matching lower bound,52,3
chip-firing game,52,2
critical window,52,2
friendship graph,52,2
vertex cover number,52,3
optimal value,52,2
social choice,52,2
persistent homology,52,2
rainbow cycle,52,2
regular cayley,52,2
erdos renyi random graph,52,4
irreducible polynomial,52,2
nonadjacent vertex,52,2
polynomial representation,52,2
nonempty set,52,2
sombor index,52,2
famou theorem,52,2
genu zero,52,2
nonabelian group,52,2
random vector,52,2
long time,52,2
coloring graph,52,2
random simplicial,52,2
random simplicial complex,52,3
word avoiding,52,2
integer value,52,2
connected free,52,2
length formula,52,2
binary search tree,52,3
binomial sum,52,2
open neighborhood,52,2
dimensional grid,52,2
inversion number,52,2
randic index,52,2
cell decomposition,52,2
nearest neighbor,52,2
expected time,51,2
topological invariant,51,2
mathematical physic,51,2
planar bipartite graph,51,3
lattice model,51,2
orlik-solomon algebra,51,2
asymptotic lower,51,2
weak bruhat,51,2
minimal graph,51,2
vertex correspond,51,2
point-line incidence,51,2
exhaustive search,51,2
finite commutative ring,51,3
reed-muller code,51,2
demazure character,51,2
toeplitz matrix,51,2
surprising connection,51,2
on-line encyclopedia,51,2
refined enumeration,51,2
