phrase,paper_count,word_count
contingency,60,1
vertex colouring,60,2
ihara,60,1
flip graph,60,2
semiregular,60,1
tightly,60,1
edge contraction,60,2
extreme point,60,2
repeat,60,1
semidefinite matrix,60,2
getting,60,1
samotij,60,1
half-plane,59,1
non-orientable surface,59,2
groebner,59,1
integer composition,59,2
mirror symmetry,59,2
elsewhere,59,1
touch,59,1
kauffman,59,1
close relationship,59,2
estimator,59,1
library,59,1
mansour,59,1
kuperberg,59,1
squarefree monomial ideal,59,3
graph embedding,59,2
color appear,59,2
novelty,59,1
skew-symmetric matrix,59,2
tied,59,1
rao,59,1
vertex-disjoint copy,59,2
partial solution,59,2
cooperative,59,1
sparsification,59,1
schelp,59,1
peng,59,1
unit ball,59,2
fat,59,1
razborov,59,1
sylow subgroup,59,2
nonzero entry,59,2
maximum likelihood,59,2
unimodular triangulation,59,2
rademacher,59,1
completely solve,59,2
exact enumeration,59,2
threefold,59,1
gros,59,1
document,59,1
guide,59,1
double star,59,2
crucially,59,1
kac,59,1
implementing,59,1
konig,59,1
su,59,1
odd characteristic,59,2
renyi random,59,2
finite coloring,59,2
team,59,1
computational geometry,59,2
integer vector,59,2
monoidal,59,1
fixed-point,59,1
vertex transitive,59,2
graph through,59,2
mixed volume,59,2
real projective,59,2
contingency table,59,2
chain complex,59,2
genus,59,1
cut vertex,59,2
end vertex,59,2
society,59,1
george,59,1
revised,59,1
file,59,1
ascending,59,1
forbidden minor,59,2
critical probability,59,2
matrix representation,59,2
percolation model,59,2
positive semidefinite matrix,59,3
skew schur function,59,3
branching process,59,2
random vertex,59,2
bernstein,58,1
graph except,58,2
preceding,58,1
encountered,58,1
distribution function,58,2
compact set,58,2
identically distributed,58,2
unordered pair,58,2
tau,58,1
quantization,58,1
query complexity,58,2
fifth,58,1
bosonic,58,1
rhombus,58,1
babson,58,1
mechanical,58,1
pell,58,1
orlik-solomon,58,1
partial differential equation,58,3
encounter,58,1
orthogonal latin square,58,3
alignment,58,1
transparent,58,1
bull,58,1
pylyavskyy,58,1
considerable attention,58,2
balanced bipartite graph,58,3
mysteriou,58,1
majorization,58,1
convergence rate,58,2
cross-intersecting,58,1
loday,58,1
type inequality,58,2
counter,58,1
rank metric,58,2
aside,58,1
two-point,58,1
regularly,58,1
grow linearly,58,2
conducted,58,1
preferred,58,1
binary string,58,2
matching polytope,58,2
hirsch,58,1
free subgraph,58,2
plabic,58,1
complemented,58,1
cantor,58,1
graph form,58,2
information-theoretic,58,1
ergodic theory,58,2
schur expansion,58,2
coalgebra,58,1
afterward,58,1
non-increasing,58,1
author showed,58,2
szekere,58,1
reducibility,58,1
misere,58,1
phy,58,1
sombor,58,1
low-degree,58,1
vertex planar,58,2
submonoid,58,1
shannon capacity,58,2
best-possible,58,1
relaxing,58,1
kapranov,58,1
complexity function,58,2
quarter plane,58,2
steinberg,58,1
finite rank,58,2
descendant,58,1
kac-moody algebra,58,2
morphic,58,1
graphical model,58,2
connected matroid,58,2
linear ordering,58,2
fibre,58,1
increasing tree,57,2
formula expressing,57,2
sum-free set,57,2
rogers-ramanujan type,57,2
puncture,57,1
positive number,57,2
projective toric,57,2
feynman diagram,57,2
asm,57,1
polynomial indexed,57,2
deeply,57,1
symmetrized,57,1
finite simplicial complex,57,3
static,57,1
sloane,57,1
relationship among,57,2
subcategory,57,1
graph correspond,57,2
weight module,57,2
bag,57,1
optimize,57,1
filtered,57,1
non-hamiltonian,57,1
random process,57,2
duality theorem,57,2
pancyclic,57,1
shearer,57,1
incorporating,57,1
rank-metric code,57,2
rationality,57,1
connective,57,1
subfield,57,1
merging,57,1
algorithmic aspect,57,2
positional game,57,2
red copy,57,2
four color theorem,57,3
huge,57,1
artificial,57,1
preservation,57,1
proposition,57,1
kakeya,57,1
circulant matrix,57,2
strictly increasing,57,2
ulam,57,1
simon,57,1
random partition,57,2
correcting code,57,2
zarankiewicz,57,1
fulton,57,1
strongly polynomial,57,2
defant,57,1
sdp,57,1
herein,57,1
even degree,57,2
movement,57,1
equilibria,57,1
unweighted graph,57,2
akin,57,1
build upon,57,2
interpolating,57,1
burr,57,1
robert,57,1
kirchhoff index,57,2
edge label,57,2
braid arrangement,57,2
albertson,57,1
parameterization,57,1
integer solution,57,2
reciprocity theorem,57,2
vertex-disjoint path,57,2
simple exclusion,57,2
stabiliser,57,1
colored permutation,57,2
class induce,57,2
dimensional cube,57,2
quiver representation,57,2
knapsack,57,1
binary search,57,2
cycle decomposition,57,2
schroder number,57,2
rescaling,57,1
non-backtracking,57,1
attribute,57,1
taxa,57,1
bicyclic graph,57,2
intrinsically,57,1
increasing sequence,56,2
homotopy theory,56,2
numerical evidence,56,2
substring,56,1
phi,56,1
symmetrization,56,1
distributed random,56,2
transitive permutation group,56,3
plancherel measure,56,2
chern class,56,2
algebraic invariant,56,2
wonderful,56,1
cyclic subgroup,56,2
vertex uniform hypergraph,56,3
vertex labeling,56,2
myself,56,1
richer,56,1
subgraph count,56,2
reed-muller,56,1
partition number,56,2
local search,56,2
meshulam,56,1
toroidal graph,56,2
forbid,56,1
thorough,56,1
flag complex,56,2
conflict,56,1
linearly ordered,56,2
layout,56,1
arguably,56,1
roman dominating,56,2
life,56,1
multi-dimensional,56,1
serre,56,1
blue copy,56,2
degree greater,56,2
multivariable,56,1
mason,56,1
khovanov,56,1
decidability,56,1
double hurwitz number,56,3
matrix-tree,56,1
picard,56,1
simplifying,56,1
erdos renyi random,56,3
legal,56,1
lattice polygon,56,2
partition regularity,56,2
projected,56,1
long path,56,2
word-representable,56,1
vertex receive,56,2
synchronization,56,1
plabic graph,56,2
re,56,1
kelly,56,1
option,56,1
design theory,56,2
plethystic,56,1
go back,56,2
vertex planar graph,56,3
unit interval graph,56,3
chapoton,56,1
vincular,56,1
monochromatic component,56,2
compositional,56,1
figure,56,1
resilience,56,1
crystal graph,56,2
mathematical model,56,2
weakening,56,1
famously,56,1
subspace code,56,2
johansson,56,1
triangle-free planar,56,2
triangle-free planar graph,56,3
discrete time,55,2
space spanned,55,2
delaunay,55,1
subspace arrangement,55,2
compactnes,55,1
divided difference,55,2
standard monomial,55,2
decomposability,55,1
mathematica,55,1
two-fold,55,1
landscape,55,1
cyclic shift,55,2
controlling,55,1
front,55,1
fu,55,1
celebrated theorem,55,2
minimum length,55,2
minimizer,55,1
symbolic computation,55,2
mrd,55,1
minimum order,55,2
pack,55,1
uncountably,55,1
domination game,55,2
gentle,55,1
flow polytope,55,2
direct consequence,55,2
buch,55,1
branden,55,1
dense subset,55,2
isolation,55,1
well-covered graph,55,2
path algebra,55,2
unstable,55,1
nordhaus-gaddum,55,1
linear representation,55,2
minimum out-degree,55,2
complexity class,55,2
hyperbolicity,55,1
renyi random graph,55,3
banach space,55,2
make progres toward,55,3
partition regular,55,2
flipping,55,1
network model,55,2
convex cone,55,2
well-known graph,55,2
edge cut,55,2
ordered partition,55,2
reversed,55,1
chemical graph,55,2
homomorphic,55,1
maker-breaker game,55,2
componentwise,55,1
lyndon word,55,2
distinct colour,55,2
scale-free,55,1
rayleigh,55,1
kn,55,1
triplet,55,1
briefly discus,55,2
projective variety,55,2
resonance,55,1
magic square,55,2
limit theory,55,2
properly colored,55,2
vertex-disjoint cycle,55,2
cyclotomic polynomial,55,2
graph either,55,2
function field,55,2
hom,55,1
hypergraph container,55,2
k-uniform hypergraph,55,2
standard graph,54,2
uniform measure,54,2
technical tool,54,2
fraction expansion,54,2
piecewise-linear,54,1
bressoud,54,1
discrete dynamical,54,2
kenyon,54,1
local system,54,2
illustrative,54,1
precision,54,1
line through,54,2
asymptotic number,54,2
subtraction,54,1
indistinguishable,54,1
boson,54,1
closing,54,1
uniform linear,54,2
jctb,54,1
extracted,54,1
maximum rank,54,2
temperley,54,1
kazhdan lusztig,54,2
nguyen,54,1
quadratic polynomial,54,2
domination polynomial,54,2
banach density,54,2
sign pattern,54,2
polarity,54,1
oriented cycle,54,2
visited,54,1
causal,54,1
abstraction,54,1
adjacency eigenvalue,54,2
yuan,54,1
roman dominating function,54,3
non-isomorphic graph,54,2
visualization,54,1
non-binary,54,1
weisfeiler-leman,54,1
suspension,54,1
minor free,54,2
pseudomanifold,54,1
historical,54,1
discrete fourier,54,2
qubit,54,1
universally,54,1
dimensional sphere,54,2
low rank,54,2
stop,54,1
monochromatic solution,54,2
pertaining,54,1
rowmotion,54,1
duke,54,1
tree theorem,54,2
conlon fox,54,2
ieee,54,1
reformulated,54,1
finitely generated group,54,3
narayanan,54,1
probab,54,1
pencil,54,1
descriptor,54,1
artin group,54,2
devised,54,1
perturbative,54,1
universality class,54,2
simple exclusion process,54,3
modest,54,1
forthcoming,54,1
marcu,54,1
last decade,54,2
bernoulli random,54,2
unicellular,54,1
subsemigroup,54,1
adversarial,54,1
octahedron,54,1
springer fiber,54,2
geometric representation,54,2
pairwise intersection,54,2
corteel,54,1
reflection arrangement,54,2
rough,54,1
error correcting,54,2
horn,54,1
loehr,54,1
regular polygon,54,2
consecutive edge,54,2
milnor,53,1
quantum affine algebra,53,3
displacement,53,1
fibration,53,1
cover graph,53,2
obviously,53,1
ln,53,1
quantized,53,1
q-analog,53,1
quadratic residue,53,2
claiming,53,1
averaging,53,1
triple product,53,2
inscribed,53,1
free product,53,2
path length,53,2
permuted,53,1
reutenauer,53,1
minimum spanning tree,53,3
identity element,53,2
strong chromatic,53,2
proper edge-coloring,53,2
stark,53,1
reed-solomon,53,1
fragment,53,1
frozen,53,1
govern,53,1
semi-algebraic,53,1
colored partition,53,2
mrd code,53,2
exponential function,53,2
workshop,53,1
fisher,53,1
enter,53,1
fire,53,1
balanced complete,53,2
stronger statement,53,2
versatile,53,1
lo,53,1
cycle space,53,2
feng,53,1
parallel edge,53,2
nerve,53,1
apex,53,1
store,53,1
fractional matching,53,2
matrix-tree theorem,53,2
brualdi,53,1
nonetheles,53,1
block model,53,2
originated,53,1
boxicity,53,1
strictly larger,53,2
permuting,53,1
except possibly,53,2
iterate,53,1
embedding dimension,53,2
savage,53,1
athanasiadi,53,1
stirling permutation,53,2
smallest cardinality,53,2
assembly,53,1
planted,53,1
fulfill,53,1
bose,53,1
unoriented,53,1
recurrence formula,53,2
maximal matching,53,2
solymosi,53,1
polyhedral geometry,53,2
communication complexity,53,2
edge graph,53,2
list colouring,53,2
random linear,53,2
dual code,53,2
graph showing,53,2
non-constant,53,1
matrix product,53,2
henning,53,1
adopt,53,1
maximal planar,53,2
secret sharing,53,2
free arrangement,53,2
mild assumption,53,2
spot,53,1
explain why,53,2
asymmetric simple,53,2
erdos-szekere,53,1
deficiency,53,1
stabilization,53,1
toric degeneration,53,2
multiplier,53,1
graph cycle,53,2
randomly perturbed,53,2
non-constructive,53,1
clustered,53,1
delicate,53,1
pere,53,1
graver,53,1
plactic,53,1
keller,53,1
bukh,53,1
thue,53,1
esperet,52,1
detailed analysi,52,2
rewriting,52,1
ramified,52,1
likewise,52,1
tetrahedra,52,1
fewest,52,1
unchanged,52,1
farey,52,1
polynomial-time approximation,52,2
zero-divisor graph,52,2
framed,52,1
matousek,52,1
hu,52,1
tautological,52,1
mind,52,1
gate,52,1
chip-firing game,52,2
critical window,52,2
ultrametric,52,1
friendship graph,52,2
vertex cover number,52,3
liouville,52,1
sending,52,1
bob,52,1
hyperelliptic,52,1
social choice,52,2
persistent homology,52,2
rainbow cycle,52,2
regular cayley,52,2
erdos renyi random graph,52,4
irreducible polynomial,52,2
twelve,52,1
aggregation,52,1
cross,52,1
model-theoretic,52,1
nonadjacent vertex,52,2
knowing,52,1
quantitatively,52,1
radon,52,1
borsuk,52,1
ardila,52,1
numeration,52,1
polynomial representation,52,2
nonempty set,52,2
above-mentioned,52,1
sombor index,52,2
hypersimplex,52,1
famou theorem,52,2
surrounding,52,1
nonabelian group,52,2
random vector,52,2
long time,52,2
coloring graph,52,2
bona,52,1
bruno,52,1
random simplicial,52,2
random simplicial complex,52,3
word avoiding,52,2
wythoff,52,1
connected free,52,2
length formula,52,2
binary search tree,52,3
attributed,52,1
open neighborhood,52,2
list-coloring,52,1
constructible,52,1
szemeredi-trotter,52,1
dimensional grid,52,2
skeleta,52,1
unequal,52,1
inversion number,52,2
randic index,52,2
guth,52,1
cell decomposition,52,2
nearest neighbor,52,2
billera,51,1
expected time,51,2
topological invariant,51,2
mathematical physic,51,2
vertically,51,1
diagonalizable,51,1
planar bipartite graph,51,3
gue,51,1
lattice model,51,2
nonintersecting,51,1
interface,51,1
cokernel,51,1
orlik-solomon algebra,51,2
attainable,51,1
richter,51,1
holonomic,51,1
gerbner,51,1
weak bruhat,51,2
minimal graph,51,2
am,51,1
vertex correspond,51,2
matched,51,1
point-line incidence,51,2
exhaustive search,51,2
marriage,51,1
finite commutative ring,51,3
reed-muller code,51,2
demazure character,51,2
armstrong,51,1
unconditional,51,1
motif,51,1
toeplitz matrix,51,2
on-line encyclopedia,51,2
refined enumeration,51,2
locating,51,1
network analysi,51,2
completely regular,51,2
ear,51,1
sat solver,51,2
yau,51,1
eulerian graph,51,2
follow-up,51,1
non-archimedean,51,1
llt polynomial,51,2
worked,51,1
factor complexity,51,2
alice,51,1
pseudorandom graph,51,2
sandwich,51,1
merge,51,1
clutter,51,1
unitary matrix,51,2
cohen-macaulaynes,51,1
additively,51,1
spherical code,51,2
bruijn sequence,51,2
de bruijn sequence,51,3
elementary symmetric polynomial,51,3
informally,51,1
wei,51,1
encompas,51,1
recursion formula,51,2
cycle double,51,2
feasible solution,51,2
commutativity,51,1
slide,51,1
vertex-set,51,1
hedetniemi,51,1
luo,51,1
zonotopal,51,1
complex hadamard,51,2
complex hadamard matrix,51,3
torus-equivariant,51,1
asymmetric simple exclusion,51,3
avenue,51,1
glauber,51,1
vincular pattern,51,2
extended formulation,51,2
cage,51,1
graceful,51,1
random network,51,2
penrose,51,1
sym,51,1
realised,51,1
isometrically,51,1
dessin,51,1
integrality gap,51,2
withdrawn,51,1
time approximation,50,2
incidence algebra,50,2
gram,50,1
virasoro,50,1
randomly generated,50,2
compact convex,50,2
winkler,50,1
stronger form,50,2
stable grothendieck,50,2
org,50,1
simple product,50,2
scalar product,50,2
notice,50,1
primary decomposition,50,2
consistently,50,1
richard stanley,50,2
billey,50,1
differing,50,1
wide open,50,2
pinned,50,1
autocorrelation,50,1
fundamental quasisymmetric,50,2
similar statement,50,2
vertex lie,50,2
discharging,50,1
open set,50,2
planar point,50,2
learn,50,1
pairwise intersecting,50,2
geodetic,50,1
public,50,1
complete bipartite subgraph,50,3
santo,50,1
edge-disjoint path,50,2
pas through,50,2
schreier graph,50,2
look like,50,2
cubic planar,50,2
isolate,50,1
hook-length,50,1
bounded genu,50,2
physicist,50,1
private,50,1
central set,50,2
valuable,50,1
communicate,50,1
unit disk,50,2
non-equivalent,50,1
ordered set partition,50,3
eur,50,1
lewi,50,1
proper interval,50,2
un,50,1
rota-baxter,50,1
partite uniform,50,2
intersecting set,50,2
directed tree,50,2
bipartite digraph,50,2
gould,50,1
traverse,50,1
graph automorphism,50,2
reliable,50,1
group-theoretic,50,1
asymmetric simple exclusion process,50,4
negative edge,50,2
improper,50,1
turning,50,1
valence,50,1
tropical variety,50,2
catch,50,1
tribonacci,50,1
whp,50,1
continuity,50,1
connected free graph,50,3
hook length formula,50,3
monochromatic path,50,2
putting,50,1
essentially tight,50,2
hexagonal lattice,50,2
dendriform,50,1
school,50,1
pham,50,1
freedom,50,1
hales-jewett,50,1
inversion sequence,49,2
influential,49,1
kawarabayashi,49,1
frobeniu characteristic,49,2
reachability,49,1
q-sery,49,1
stability number,49,2
cubical complex,49,2
finite weyl,49,2
projective toric variety,49,3
translating,49,1
gibb measure,49,2
nonnegative coefficient,49,2
robbin,49,1
continued fraction expansion,49,3
peg,49,1
lie superalgebra,49,2
annihilation,49,1
semisimple lie,49,2
differential form,49,2
q-binomial,49,1
partial ordering,49,2
left-to-right,49,1
thoroughly,49,1
shareshian,49,1
ehrhart quasi-polynomial,49,2
szemeredi theorem,49,2
